acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,track_id,type,uri,valence,0
0.00944,https://api.spotify.com/v1/audio-analysis/2wZjsbwmWfNVslgV5afl1L,0.746,157816.0,0.497,2wZjsbwmWfNVslgV5afl1L,8.6e-05,1.0,0.101,-5.785,1.0,0.149,160.051,4.0,https://api.spotify.com/v1/tracks/2wZjsbwmWfNVslgV5afl1L,2wZjsbwmWfNVslgV5afl1L,audio_features,spotify:track:2wZjsbwmWfNVslgV5afl1L,0.25,
0.397,https://api.spotify.com/v1/audio-analysis/4no0eHn4fEB7tN1yZSXMma,0.847,148653.0,0.742,4no0eHn4fEB7tN1yZSXMma,0.0,8.0,0.135,-5.515,0.0,0.247,133.989,4.0,https://api.spotify.com/v1/tracks/4no0eHn4fEB7tN1yZSXMma,4no0eHn4fEB7tN1yZSXMma,audio_features,spotify:track:4no0eHn4fEB7tN1yZSXMma,0.56,
0.00418,https://api.spotify.com/v1/audio-analysis/1CiR9MK8zVPKtGrHe4LFPb,0.957,290325.0,0.46,1CiR9MK8zVPKtGrHe4LFPb,0.000748,1.0,0.0947,-7.513,1.0,0.325,123.951,4.0,https://api.spotify.com/v1/tracks/1CiR9MK8zVPKtGrHe4LFPb,1CiR9MK8zVPKtGrHe4LFPb,audio_features,spotify:track:1CiR9MK8zVPKtGrHe4LFPb,0.191,
0.0507,https://api.spotify.com/v1/audio-analysis/7mv4eldXEFbf3s3ZEfbmlC,0.953,202747.0,0.782,7mv4eldXEFbf3s3ZEfbmlC,0.0,1.0,0.0785,-4.443,1.0,0.214,132.959,4.0,https://api.spotify.com/v1/tracks/7mv4eldXEFbf3s3ZEfbmlC,7mv4eldXEFbf3s3ZEfbmlC,audio_features,spotify:track:7mv4eldXEFbf3s3ZEfbmlC,0.823,
0.193,https://api.spotify.com/v1/audio-analysis/70sKIAQgaVN2zWEEyOpyMZ,0.725,216874.0,0.706,70sKIAQgaVN2zWEEyOpyMZ,0.0,5.0,0.109,-4.766,1.0,0.121,120.042,4.0,https://api.spotify.com/v1/tracks/70sKIAQgaVN2zWEEyOpyMZ,70sKIAQgaVN2zWEEyOpyMZ,audio_features,spotify:track:70sKIAQgaVN2zWEEyOpyMZ,0.667,
0.00548,https://api.spotify.com/v1/audio-analysis/5Uw7Dut2lZfexn3Y09swpf,0.605,176417.0,0.664,5Uw7Dut2lZfexn3Y09swpf,3e-06,8.0,0.204,-7.162,1.0,0.0316,103.997,4.0,https://api.spotify.com/v1/tracks/5Uw7Dut2lZfexn3Y09swpf,5Uw7Dut2lZfexn3Y09swpf,audio_features,spotify:track:5Uw7Dut2lZfexn3Y09swpf,0.164,
0.193,https://api.spotify.com/v1/audio-analysis/6KCt9V6Lev0M04rFUj8ANC,0.861,177243.0,0.52,6KCt9V6Lev0M04rFUj8ANC,0.0,10.0,0.109,-5.498,0.0,0.472,153.899,4.0,https://api.spotify.com/v1/tracks/6KCt9V6Lev0M04rFUj8ANC,6KCt9V6Lev0M04rFUj8ANC,audio_features,spotify:track:6KCt9V6Lev0M04rFUj8ANC,0.384,
0.0092,https://api.spotify.com/v1/audio-analysis/4Aw3DJWMTGXVgAdAzAAI02,0.95,177699.0,0.508,4Aw3DJWMTGXVgAdAzAAI02,0.0,8.0,0.0946,-5.176,1.0,0.0921,122.963,4.0,https://api.spotify.com/v1/tracks/4Aw3DJWMTGXVgAdAzAAI02,4Aw3DJWMTGXVgAdAzAAI02,audio_features,spotify:track:4Aw3DJWMTGXVgAdAzAAI02,0.438,
0.18,https://api.spotify.com/v1/audio-analysis/3OTSBoYKO7HzGVj8Bu2OH9,0.665,228112.0,0.799,3OTSBoYKO7HzGVj8Bu2OH9,0.0,6.0,0.125,-2.868,0.0,0.0617,101.976,4.0,https://api.spotify.com/v1/tracks/3OTSBoYKO7HzGVj8Bu2OH9,3OTSBoYKO7HzGVj8Bu2OH9,audio_features,spotify:track:3OTSBoYKO7HzGVj8Bu2OH9,0.5,
0.0974,https://api.spotify.com/v1/audio-analysis/6URlKrAIlJJwHnHxxXWywt,0.9,159184.0,0.691,6URlKrAIlJJwHnHxxXWywt,0.0,8.0,0.141,-3.888,0.0,0.107,98.011,4.0,https://api.spotify.com/v1/tracks/6URlKrAIlJJwHnHxxXWywt,6URlKrAIlJJwHnHxxXWywt,audio_features,spotify:track:6URlKrAIlJJwHnHxxXWywt,0.854,
0.238,https://api.spotify.com/v1/audio-analysis/5u431x19PX588bk9XGlwN8,0.75,234730.0,0.502,5u431x19PX588bk9XGlwN8,0.0,10.0,0.106,-7.184,1.0,0.31,82.54,4.0,https://api.spotify.com/v1/tracks/5u431x19PX588bk9XGlwN8,5u431x19PX588bk9XGlwN8,audio_features,spotify:track:5u431x19PX588bk9XGlwN8,0.301,
0.0369,https://api.spotify.com/v1/audio-analysis/5HgbcQFIHjNcn46w8ORwhu,0.741,180400.0,0.546,5HgbcQFIHjNcn46w8ORwhu,0.0,5.0,0.0733,-9.122,0.0,0.0713,141.978,4.0,https://api.spotify.com/v1/tracks/5HgbcQFIHjNcn46w8ORwhu,5HgbcQFIHjNcn46w8ORwhu,audio_features,spotify:track:5HgbcQFIHjNcn46w8ORwhu,0.689,
0.246,https://api.spotify.com/v1/audio-analysis/1pBO9JDqh1y3TbCKEO1OvG,0.691,182668.0,0.538,1pBO9JDqh1y3TbCKEO1OvG,0.163,0.0,0.178,-9.952,1.0,0.103,99.972,4.0,https://api.spotify.com/v1/tracks/1pBO9JDqh1y3TbCKEO1OvG,1pBO9JDqh1y3TbCKEO1OvG,audio_features,spotify:track:1pBO9JDqh1y3TbCKEO1OvG,0.329,
0.153,https://api.spotify.com/v1/audio-analysis/0fQf209axFXyMsV5pAhfzf,0.571,206401.0,0.747,0fQf209axFXyMsV5pAhfzf,0.0,0.0,0.186,-8.708,0.0,0.068,101.972,4.0,https://api.spotify.com/v1/tracks/0fQf209axFXyMsV5pAhfzf,0fQf209axFXyMsV5pAhfzf,audio_features,spotify:track:0fQf209axFXyMsV5pAhfzf,0.35,
0.0596,https://api.spotify.com/v1/audio-analysis/20b0uNeRengynz0WTX2Fw5,0.952,186028.0,0.576,20b0uNeRengynz0WTX2Fw5,0.0,10.0,0.0901,-5.426,0.0,0.224,130.001,4.0,https://api.spotify.com/v1/tracks/20b0uNeRengynz0WTX2Fw5,20b0uNeRengynz0WTX2Fw5,audio_features,spotify:track:20b0uNeRengynz0WTX2Fw5,0.749,
0.00668,https://api.spotify.com/v1/audio-analysis/3808TY2N8RQG8OcRCHoZvD,0.885,284470.0,0.771,3808TY2N8RQG8OcRCHoZvD,0.0,11.0,0.103,-5.356,1.0,0.31,92.02,4.0,https://api.spotify.com/v1/tracks/3808TY2N8RQG8OcRCHoZvD,3808TY2N8RQG8OcRCHoZvD,audio_features,spotify:track:3808TY2N8RQG8OcRCHoZvD,0.205,
0.0336,https://api.spotify.com/v1/audio-analysis/7BuSE9uTIw931wtZYzvZcQ,0.756,200693.0,0.851,7BuSE9uTIw931wtZYzvZcQ,0.0,2.0,0.126,-3.33,1.0,0.0674,75.014,4.0,https://api.spotify.com/v1/tracks/7BuSE9uTIw931wtZYzvZcQ,7BuSE9uTIw931wtZYzvZcQ,audio_features,spotify:track:7BuSE9uTIw931wtZYzvZcQ,0.934,
0.342,https://api.spotify.com/v1/audio-analysis/2pmhboG1a2XfDiTvMwO8sd,0.703,114893.0,0.594,2pmhboG1a2XfDiTvMwO8sd,0.0,5.0,0.123,-6.146,0.0,0.0752,153.848,4.0,https://api.spotify.com/v1/tracks/2pmhboG1a2XfDiTvMwO8sd,2pmhboG1a2XfDiTvMwO8sd,audio_features,spotify:track:2pmhboG1a2XfDiTvMwO8sd,0.475,
0.0533,https://api.spotify.com/v1/audio-analysis/4O4HtthxTvVL1Z1PuDb7GX,0.878,157067.0,0.619,4O4HtthxTvVL1Z1PuDb7GX,0.0,6.0,0.113,-5.56,1.0,0.102,136.041,4.0,https://api.spotify.com/v1/tracks/4O4HtthxTvVL1Z1PuDb7GX,4O4HtthxTvVL1Z1PuDb7GX,audio_features,spotify:track:4O4HtthxTvVL1Z1PuDb7GX,0.639,
0.0461,https://api.spotify.com/v1/audio-analysis/2RegUmAI4EGqpXXx95rBMB,0.906,113013.0,0.52,2RegUmAI4EGqpXXx95rBMB,1.8e-06,1.0,0.0985,-6.114,1.0,0.131,136.0,4.0,https://api.spotify.com/v1/tracks/2RegUmAI4EGqpXXx95rBMB,2RegUmAI4EGqpXXx95rBMB,audio_features,spotify:track:2RegUmAI4EGqpXXx95rBMB,0.516,
0.019,https://api.spotify.com/v1/audio-analysis/7mLDdnb7pA3ybCnqL1CHFe,0.556,162720.0,0.534,7mLDdnb7pA3ybCnqL1CHFe,0.00063,0.0,0.0859,-7.75,1.0,0.0332,170.054,4.0,https://api.spotify.com/v1/tracks/7mLDdnb7pA3ybCnqL1CHFe,7mLDdnb7pA3ybCnqL1CHFe,audio_features,spotify:track:7mLDdnb7pA3ybCnqL1CHFe,0.408,
0.514,https://api.spotify.com/v1/audio-analysis/4yQRf697MY5cueE3OQgLhw,0.84,143413.0,0.505,4yQRf697MY5cueE3OQgLhw,0.0,1.0,0.0843,-10.789,0.0,0.273,133.994,4.0,https://api.spotify.com/v1/tracks/4yQRf697MY5cueE3OQgLhw,4yQRf697MY5cueE3OQgLhw,audio_features,spotify:track:4yQRf697MY5cueE3OQgLhw,0.702,
0.0759,https://api.spotify.com/v1/audio-analysis/731ZB1f5rp7OGZNOituIgl,0.676,131693.0,0.511,731ZB1f5rp7OGZNOituIgl,0.0,9.0,0.113,-6.83,0.0,0.0449,120.05,4.0,https://api.spotify.com/v1/tracks/731ZB1f5rp7OGZNOituIgl,731ZB1f5rp7OGZNOituIgl,audio_features,spotify:track:731ZB1f5rp7OGZNOituIgl,0.482,
0.138,https://api.spotify.com/v1/audio-analysis/5MWOSsgPDm3aPvAHWghxxG,0.711,158707.0,0.687,5MWOSsgPDm3aPvAHWghxxG,7.1e-05,9.0,0.465,-5.606,1.0,0.0318,140.065,4.0,https://api.spotify.com/v1/tracks/5MWOSsgPDm3aPvAHWghxxG,5MWOSsgPDm3aPvAHWghxxG,audio_features,spotify:track:5MWOSsgPDm3aPvAHWghxxG,0.668,
0.149,https://api.spotify.com/v1/audio-analysis/75iGnGnJPOglsGfBlHJfRM,0.765,141987.0,0.479,75iGnGnJPOglsGfBlHJfRM,0.0,9.0,0.129,-9.742,1.0,0.203,75.974,4.0,https://api.spotify.com/v1/tracks/75iGnGnJPOglsGfBlHJfRM,75iGnGnJPOglsGfBlHJfRM,audio_features,spotify:track:75iGnGnJPOglsGfBlHJfRM,0.511,
0.0371,https://api.spotify.com/v1/audio-analysis/0y60itmpH0aPKsFiGxmtnh,0.764,196520.0,0.705,0y60itmpH0aPKsFiGxmtnh,1.94e-05,3.0,0.0943,-5.279,0.0,0.0278,101.003,4.0,https://api.spotify.com/v1/tracks/0y60itmpH0aPKsFiGxmtnh,0y60itmpH0aPKsFiGxmtnh,audio_features,spotify:track:0y60itmpH0aPKsFiGxmtnh,0.672,
0.0204,https://api.spotify.com/v1/audio-analysis/1kBbgxAUc4HQv7cgIayIDH,0.745,131280.0,0.642,1kBbgxAUc4HQv7cgIayIDH,0.0,7.0,0.0658,-6.257,0.0,0.287,179.974,4.0,https://api.spotify.com/v1/tracks/1kBbgxAUc4HQv7cgIayIDH,1kBbgxAUc4HQv7cgIayIDH,audio_features,spotify:track:1kBbgxAUc4HQv7cgIayIDH,0.226,
0.873,https://api.spotify.com/v1/audio-analysis/3msKIQc0Yjuz3Zn39g3KLX,0.66,204880.0,0.395,3msKIQc0Yjuz3Zn39g3KLX,0.0,7.0,0.112,-5.242,1.0,0.0333,81.997,4.0,https://api.spotify.com/v1/tracks/3msKIQc0Yjuz3Zn39g3KLX,3msKIQc0Yjuz3Zn39g3KLX,audio_features,spotify:track:3msKIQc0Yjuz3Zn39g3KLX,0.678,
0.00317,https://api.spotify.com/v1/audio-analysis/1ITsmuChPVC05ogvorAyVu,0.891,172630.0,0.587,1ITsmuChPVC05ogvorAyVu,0.000154,6.0,0.0487,-4.281,0.0,0.115,120.029,4.0,https://api.spotify.com/v1/tracks/1ITsmuChPVC05ogvorAyVu,1ITsmuChPVC05ogvorAyVu,audio_features,spotify:track:1ITsmuChPVC05ogvorAyVu,0.753,
0.124,https://api.spotify.com/v1/audio-analysis/4evmHXcjt3bTUHD1cvny97,0.64,197867.0,0.648,4evmHXcjt3bTUHD1cvny97,0.0,5.0,0.0802,-8.113,0.0,0.187,92.977,4.0,https://api.spotify.com/v1/tracks/4evmHXcjt3bTUHD1cvny97,4evmHXcjt3bTUHD1cvny97,audio_features,spotify:track:4evmHXcjt3bTUHD1cvny97,0.548,
0.123,https://api.spotify.com/v1/audio-analysis/6XHVuErjQ4XNm6nDPVCxVX,0.698,260640.0,0.454,6XHVuErjQ4XNm6nDPVCxVX,0.0,1.0,0.155,-6.756,0.0,0.151,92.932,4.0,https://api.spotify.com/v1/tracks/6XHVuErjQ4XNm6nDPVCxVX,6XHVuErjQ4XNm6nDPVCxVX,audio_features,spotify:track:6XHVuErjQ4XNm6nDPVCxVX,0.137,
0.0275,https://api.spotify.com/v1/audio-analysis/25ZAibhr3bdlMCLmubZDVt,0.639,222347.0,0.791,25ZAibhr3bdlMCLmubZDVt,0.0,10.0,0.362,-4.443,0.0,0.253,92.603,4.0,https://api.spotify.com/v1/tracks/25ZAibhr3bdlMCLmubZDVt,25ZAibhr3bdlMCLmubZDVt,audio_features,spotify:track:25ZAibhr3bdlMCLmubZDVt,0.939,
0.873,https://api.spotify.com/v1/audio-analysis/7ILEWkpfdK6AjH2D7jppWk,0.66,204880.0,0.395,7ILEWkpfdK6AjH2D7jppWk,0.0,7.0,0.112,-5.242,1.0,0.0333,81.997,4.0,https://api.spotify.com/v1/tracks/7ILEWkpfdK6AjH2D7jppWk,7ILEWkpfdK6AjH2D7jppWk,audio_features,spotify:track:7ILEWkpfdK6AjH2D7jppWk,0.678,
0.0154,https://api.spotify.com/v1/audio-analysis/6oJ6le65B3SEqPwMRNXWjY,0.693,228267.0,0.678,6oJ6le65B3SEqPwMRNXWjY,6.05e-06,8.0,0.101,-7.159,1.0,0.0324,103.952,4.0,https://api.spotify.com/v1/tracks/6oJ6le65B3SEqPwMRNXWjY,6oJ6le65B3SEqPwMRNXWjY,audio_features,spotify:track:6oJ6le65B3SEqPwMRNXWjY,0.404,
0.152,https://api.spotify.com/v1/audio-analysis/0fea68AdmYNygeTGI4RC18,0.754,242573.0,0.646,0fea68AdmYNygeTGI4RC18,1.85e-05,7.0,0.108,-5.795,1.0,0.317,176.089,4.0,https://api.spotify.com/v1/tracks/0fea68AdmYNygeTGI4RC18,0fea68AdmYNygeTGI4RC18,audio_features,spotify:track:0fea68AdmYNygeTGI4RC18,0.429,
0.0171,https://api.spotify.com/v1/audio-analysis/71pEiUWwfDFiRO6RmFpnBf,0.45,187333.0,0.842,71pEiUWwfDFiRO6RmFpnBf,0.0,0.0,0.377,-3.602,1.0,0.102,172.069,4.0,https://api.spotify.com/v1/tracks/71pEiUWwfDFiRO6RmFpnBf,71pEiUWwfDFiRO6RmFpnBf,audio_features,spotify:track:71pEiUWwfDFiRO6RmFpnBf,0.885,
0.0104,https://api.spotify.com/v1/audio-analysis/0uIfrUwwg0Z7KTitul7E3T,0.785,249600.0,0.792,0uIfrUwwg0Z7KTitul7E3T,0.0,9.0,0.104,-4.695,0.0,0.0641,155.036,4.0,https://api.spotify.com/v1/tracks/0uIfrUwwg0Z7KTitul7E3T,0uIfrUwwg0Z7KTitul7E3T,audio_features,spotify:track:0uIfrUwwg0Z7KTitul7E3T,0.528,
0.174,https://api.spotify.com/v1/audio-analysis/3j84U36KvLeXNDPv4t5pI8,0.682,192471.0,0.559,3j84U36KvLeXNDPv4t5pI8,0.0,0.0,0.344,-5.545,1.0,0.127,202.015,4.0,https://api.spotify.com/v1/tracks/3j84U36KvLeXNDPv4t5pI8,3j84U36KvLeXNDPv4t5pI8,audio_features,spotify:track:3j84U36KvLeXNDPv4t5pI8,0.137,
0.41,https://api.spotify.com/v1/audio-analysis/2fhePAlCSsJplwkjqMYpVm,0.553,214278.0,0.441,2fhePAlCSsJplwkjqMYpVm,2.57e-06,5.0,0.107,-6.411,1.0,0.0918,76.988,4.0,https://api.spotify.com/v1/tracks/2fhePAlCSsJplwkjqMYpVm,2fhePAlCSsJplwkjqMYpVm,audio_features,spotify:track:2fhePAlCSsJplwkjqMYpVm,0.525,
0.108,https://api.spotify.com/v1/audio-analysis/6kls8cSlUyHW2BUOkDJIZE,0.657,186223.0,0.768,6kls8cSlUyHW2BUOkDJIZE,0.0,8.0,0.144,-4.628,1.0,0.0507,75.025,4.0,https://api.spotify.com/v1/tracks/6kls8cSlUyHW2BUOkDJIZE,6kls8cSlUyHW2BUOkDJIZE,audio_features,spotify:track:6kls8cSlUyHW2BUOkDJIZE,0.759,
0.111,https://api.spotify.com/v1/audio-analysis/6SYSu569pfYdkDT9A5lZqi,0.845,198320.0,0.813,6SYSu569pfYdkDT9A5lZqi,0.00241,4.0,0.174,-2.979,0.0,0.077,90.98,4.0,https://api.spotify.com/v1/tracks/6SYSu569pfYdkDT9A5lZqi,6SYSu569pfYdkDT9A5lZqi,audio_features,spotify:track:6SYSu569pfYdkDT9A5lZqi,0.586,
0.32,https://api.spotify.com/v1/audio-analysis/0hWzB4dR1zwcokPvccww0k,0.817,196800.0,0.814,0hWzB4dR1zwcokPvccww0k,0.0,2.0,0.152,-3.985,1.0,0.185,109.994,4.0,https://api.spotify.com/v1/tracks/0hWzB4dR1zwcokPvccww0k,0hWzB4dR1zwcokPvccww0k,audio_features,spotify:track:0hWzB4dR1zwcokPvccww0k,0.247,
0.125,https://api.spotify.com/v1/audio-analysis/7hynhxDoDpgMIV12JuVtNa,0.627,277107.0,0.675,7hynhxDoDpgMIV12JuVtNa,0.0,5.0,0.0784,-7.125,0.0,0.213,79.31,4.0,https://api.spotify.com/v1/tracks/7hynhxDoDpgMIV12JuVtNa,7hynhxDoDpgMIV12JuVtNa,audio_features,spotify:track:7hynhxDoDpgMIV12JuVtNa,0.961,
0.911,https://api.spotify.com/v1/audio-analysis/45PxuJqJBnPXZKLxoo9Apj,0.589,263795.0,0.279,45PxuJqJBnPXZKLxoo9Apj,0.000128,4.0,0.087,-11.209,1.0,0.0408,115.656,4.0,https://api.spotify.com/v1/tracks/45PxuJqJBnPXZKLxoo9Apj,45PxuJqJBnPXZKLxoo9Apj,audio_features,spotify:track:45PxuJqJBnPXZKLxoo9Apj,0.333,
0.215,https://api.spotify.com/v1/audio-analysis/7alOsNr36sJ8CyOEP4aILq,0.74,270400.0,0.698,7alOsNr36sJ8CyOEP4aILq,0.0,6.0,0.116,-3.838,0.0,0.0388,139.99,4.0,https://api.spotify.com/v1/tracks/7alOsNr36sJ8CyOEP4aILq,7alOsNr36sJ8CyOEP4aILq,audio_features,spotify:track:7alOsNr36sJ8CyOEP4aILq,0.529,
0.0518,https://api.spotify.com/v1/audio-analysis/0aMHIW1lqrulVCx0LLlr6a,0.679,307188.0,0.645,0aMHIW1lqrulVCx0LLlr6a,0.0,6.0,0.145,-7.777,0.0,0.222,125.795,4.0,https://api.spotify.com/v1/tracks/0aMHIW1lqrulVCx0LLlr6a,0aMHIW1lqrulVCx0LLlr6a,audio_features,spotify:track:0aMHIW1lqrulVCx0LLlr6a,0.203,
0.0732,https://api.spotify.com/v1/audio-analysis/7knLcYCOSaURD0d7HUULFM,0.825,218827.0,0.807,7knLcYCOSaURD0d7HUULFM,4.79e-06,6.0,0.138,-5.753,1.0,0.0949,103.053,4.0,https://api.spotify.com/v1/tracks/7knLcYCOSaURD0d7HUULFM,7knLcYCOSaURD0d7HUULFM,audio_features,spotify:track:7knLcYCOSaURD0d7HUULFM,0.816,
0.808,https://api.spotify.com/v1/audio-analysis/795p3jKj5stjPf8IFpZkdD,0.642,261291.0,0.527,795p3jKj5stjPf8IFpZkdD,4.28e-05,2.0,0.154,-9.444,1.0,0.0534,133.062,4.0,https://api.spotify.com/v1/tracks/795p3jKj5stjPf8IFpZkdD,795p3jKj5stjPf8IFpZkdD,audio_features,spotify:track:795p3jKj5stjPf8IFpZkdD,0.566,
0.189,https://api.spotify.com/v1/audio-analysis/2zjGJ0dChMR0KxBZS15aqo,0.883,174100.0,0.525,2zjGJ0dChMR0KxBZS15aqo,0.0,2.0,0.0971,-8.054,0.0,0.0633,99.978,4.0,https://api.spotify.com/v1/tracks/2zjGJ0dChMR0KxBZS15aqo,2zjGJ0dChMR0KxBZS15aqo,audio_features,spotify:track:2zjGJ0dChMR0KxBZS15aqo,0.312,
0.0321,https://api.spotify.com/v1/audio-analysis/1sFstGV1Z3Aw5TDFCiT7vK,0.725,185062.0,0.601,1sFstGV1Z3Aw5TDFCiT7vK,0.0,1.0,0.0504,-9.03,1.0,0.377,155.918,4.0,https://api.spotify.com/v1/tracks/1sFstGV1Z3Aw5TDFCiT7vK,1sFstGV1Z3Aw5TDFCiT7vK,audio_features,spotify:track:1sFstGV1Z3Aw5TDFCiT7vK,0.811,
0.704,https://api.spotify.com/v1/audio-analysis/3uouaAVXpQR3X8RYkJyitQ,0.589,194960.0,0.652,3uouaAVXpQR3X8RYkJyitQ,0.00055,10.0,0.125,-7.498,1.0,0.373,158.49,4.0,https://api.spotify.com/v1/tracks/3uouaAVXpQR3X8RYkJyitQ,3uouaAVXpQR3X8RYkJyitQ,audio_features,spotify:track:3uouaAVXpQR3X8RYkJyitQ,0.486,
0.439,https://api.spotify.com/v1/audio-analysis/0b6l1obmzq1YrqiKBVLtIo,0.681,229402.0,0.568,0b6l1obmzq1YrqiKBVLtIo,0.000173,11.0,0.446,-6.264,0.0,0.136,140.004,4.0,https://api.spotify.com/v1/tracks/0b6l1obmzq1YrqiKBVLtIo,0b6l1obmzq1YrqiKBVLtIo,audio_features,spotify:track:0b6l1obmzq1YrqiKBVLtIo,0.301,
0.495,https://api.spotify.com/v1/audio-analysis/3VhGbMpUONRwUIvgFoF14b,0.759,30301.0,0.111,3VhGbMpUONRwUIvgFoF14b,0.0,10.0,0.495,-21.779,0.0,0.861,109.238,5.0,https://api.spotify.com/v1/tracks/3VhGbMpUONRwUIvgFoF14b,3VhGbMpUONRwUIvgFoF14b,audio_features,spotify:track:3VhGbMpUONRwUIvgFoF14b,0.804,
0.0644,https://api.spotify.com/v1/audio-analysis/23Ij3xEFmYkRl00dDJCVMP,0.605,239250.0,0.731,23Ij3xEFmYkRl00dDJCVMP,2.7e-06,1.0,0.331,-8.127,0.0,0.291,79.843,4.0,https://api.spotify.com/v1/tracks/23Ij3xEFmYkRl00dDJCVMP,23Ij3xEFmYkRl00dDJCVMP,audio_features,spotify:track:23Ij3xEFmYkRl00dDJCVMP,0.672,
0.329,https://api.spotify.com/v1/audio-analysis/5AEyKKiz6YPTLR7EDFLqMS,0.418,235842.0,0.583,5AEyKKiz6YPTLR7EDFLqMS,0.769,9.0,0.238,-7.296,1.0,0.0257,79.594,4.0,https://api.spotify.com/v1/tracks/5AEyKKiz6YPTLR7EDFLqMS,5AEyKKiz6YPTLR7EDFLqMS,audio_features,spotify:track:5AEyKKiz6YPTLR7EDFLqMS,0.327,
0.218,https://api.spotify.com/v1/audio-analysis/3O7lxdQoe1aNWs93VSHsJg,0.857,263127.0,0.676,3O7lxdQoe1aNWs93VSHsJg,0.0,1.0,0.0592,-5.359,1.0,0.192,103.998,4.0,https://api.spotify.com/v1/tracks/3O7lxdQoe1aNWs93VSHsJg,3O7lxdQoe1aNWs93VSHsJg,audio_features,spotify:track:3O7lxdQoe1aNWs93VSHsJg,0.339,
0.409,https://api.spotify.com/v1/audio-analysis/4QTwWQDW89udp0JDO2lmPI,0.84,266227.0,0.192,4QTwWQDW89udp0JDO2lmPI,6e-06,6.0,0.101,-12.843,1.0,0.0514,114.93,3.0,https://api.spotify.com/v1/tracks/4QTwWQDW89udp0JDO2lmPI,4QTwWQDW89udp0JDO2lmPI,audio_features,spotify:track:4QTwWQDW89udp0JDO2lmPI,0.31,
0.132,https://api.spotify.com/v1/audio-analysis/6Rz7TXNHJpsyUs0Jcls38b,0.562,224981.0,0.442,6Rz7TXNHJpsyUs0Jcls38b,2.62e-05,6.0,0.124,-7.761,0.0,0.155,139.805,4.0,https://api.spotify.com/v1/tracks/6Rz7TXNHJpsyUs0Jcls38b,6Rz7TXNHJpsyUs0Jcls38b,audio_features,spotify:track:6Rz7TXNHJpsyUs0Jcls38b,0.127,
0.469,https://api.spotify.com/v1/audio-analysis/4ygQUye7obtqhSltSxp18H,0.768,139406.0,0.569,4ygQUye7obtqhSltSxp18H,0.0,0.0,0.678,-8.791,1.0,0.243,124.104,4.0,https://api.spotify.com/v1/tracks/4ygQUye7obtqhSltSxp18H,4ygQUye7obtqhSltSxp18H,audio_features,spotify:track:4ygQUye7obtqhSltSxp18H,0.883,
0.615,https://api.spotify.com/v1/audio-analysis/1GY1aODWhIPUmLNitZMgRL,0.541,214011.0,0.393,1GY1aODWhIPUmLNitZMgRL,3.4e-05,10.0,0.192,-13.19,1.0,0.262,58.387,4.0,https://api.spotify.com/v1/tracks/1GY1aODWhIPUmLNitZMgRL,1GY1aODWhIPUmLNitZMgRL,audio_features,spotify:track:1GY1aODWhIPUmLNitZMgRL,0.564,
0.245,https://api.spotify.com/v1/audio-analysis/5v2ePUTZiv1mPDCD1nSbfF,0.667,184562.0,0.428,5v2ePUTZiv1mPDCD1nSbfF,0.0,6.0,0.144,-8.911,0.0,0.264,119.599,4.0,https://api.spotify.com/v1/tracks/5v2ePUTZiv1mPDCD1nSbfF,5v2ePUTZiv1mPDCD1nSbfF,audio_features,spotify:track:5v2ePUTZiv1mPDCD1nSbfF,0.449,
0.317,https://api.spotify.com/v1/audio-analysis/6Oe5tmI1bfguCp6dKHbSj6,0.472,275281.0,0.282,6Oe5tmI1bfguCp6dKHbSj6,0.000158,1.0,0.107,-12.309,1.0,0.306,69.985,4.0,https://api.spotify.com/v1/tracks/6Oe5tmI1bfguCp6dKHbSj6,6Oe5tmI1bfguCp6dKHbSj6,audio_features,spotify:track:6Oe5tmI1bfguCp6dKHbSj6,0.123,
0.778,https://api.spotify.com/v1/audio-analysis/63UNqAjFomMcZXc2InOxTC,0.567,318533.0,0.436,63UNqAjFomMcZXc2InOxTC,0.0,9.0,0.188,-10.326,1.0,0.0571,149.987,4.0,https://api.spotify.com/v1/tracks/63UNqAjFomMcZXc2InOxTC,63UNqAjFomMcZXc2InOxTC,audio_features,spotify:track:63UNqAjFomMcZXc2InOxTC,0.252,
0.462,https://api.spotify.com/v1/audio-analysis/7zLYKWcXnYeHHWidalz7rj,0.699,165000.0,0.558,7zLYKWcXnYeHHWidalz7rj,0.0,11.0,0.116,-7.622,1.0,0.0603,79.992,4.0,https://api.spotify.com/v1/tracks/7zLYKWcXnYeHHWidalz7rj,7zLYKWcXnYeHHWidalz7rj,audio_features,spotify:track:7zLYKWcXnYeHHWidalz7rj,0.493,
0.602,https://api.spotify.com/v1/audio-analysis/3yOs8FffuG6hPbzQG9lIqV,0.593,207933.0,0.81,3yOs8FffuG6hPbzQG9lIqV,0.0,1.0,0.119,-5.733,1.0,0.0625,144.011,4.0,https://api.spotify.com/v1/tracks/3yOs8FffuG6hPbzQG9lIqV,3yOs8FffuG6hPbzQG9lIqV,audio_features,spotify:track:3yOs8FffuG6hPbzQG9lIqV,0.712,
