artist,genres,popularity,followers,artist_id
Thomas Rhett,country road,82,3397639,6x2LnllRG5uGarZMsD4iO8
Thomas Rhett,modern country rock,82,3397639,6x2LnllRG5uGarZMsD4iO8
YUNGBLUD,british indie rock,77,881705,6Ad91Jof8Niiw0lGLLi3NW
YUNGBLUD,modern rock,77,881705,6Ad91Jof8Niiw0lGLLi3NW
YUNGBLUD,rock,77,881705,6Ad91Jof8Niiw0lGLLi3NW
Dennis Lloyd,israeli pop,73,422209,3EOEK57CV77D4ovYVcmiyt
blackbear,pop,87,3153448,2cFrymmkijnjDg9SS92EPM
blackbear,pop rap,87,3153448,2cFrymmkijnjDg9SS92EPM
Avril Lavigne,canadian pop,80,5869259,0p4nmQO2msCgU4IF37Wi3j
Avril Lavigne,candy pop,80,5869259,0p4nmQO2msCgU4IF37Wi3j
Avril Lavigne,dance pop,80,5869259,0p4nmQO2msCgU4IF37Wi3j
Avril Lavigne,pop,80,5869259,0p4nmQO2msCgU4IF37Wi3j
Avril Lavigne,post-teen pop,80,5869259,0p4nmQO2msCgU4IF37Wi3j
Netsky,belgian edm,64,362580,5TgQ66WuWkoQ2xYxaSTnVP
Netsky,drum and bass,64,362580,5TgQ66WuWkoQ2xYxaSTnVP
Netsky,liquid funk,64,362580,5TgQ66WuWkoQ2xYxaSTnVP
Quinn XCII,indie pop rap,79,485330,3ApUX1o6oSz321MMECyIYd
Quinn XCII,pop,79,485330,3ApUX1o6oSz321MMECyIYd
Quinn XCII,pop rap,79,485330,3ApUX1o6oSz321MMECyIYd
John Mayer,neo mellow,84,4558025,0hEurMDQu99nJRq8pTxO14
John Mayer,pop,84,4558025,0hEurMDQu99nJRq8pTxO14
John Mayer,pop rock,84,4558025,0hEurMDQu99nJRq8pTxO14
John Mayer,singer-songwriter,84,4558025,0hEurMDQu99nJRq8pTxO14
P!nk,dance pop,84,8729181,1KCSPY1glIKqW2TotWuXOR
P!nk,pop,84,8729181,1KCSPY1glIKqW2TotWuXOR
P!nk,post-teen pop,84,8729181,1KCSPY1glIKqW2TotWuXOR
Martin Garrix,big room,85,13240405,60d24wfXkVzDSfLS6hyCjZ
Martin Garrix,edm,85,13240405,60d24wfXkVzDSfLS6hyCjZ
Martin Garrix,electro house,85,13240405,60d24wfXkVzDSfLS6hyCjZ
Martin Garrix,pop,85,13240405,60d24wfXkVzDSfLS6hyCjZ
Martin Garrix,progressive house,85,13240405,60d24wfXkVzDSfLS6hyCjZ
Martin Garrix,tropical house,85,13240405,60d24wfXkVzDSfLS6hyCjZ
Summer Walker,pop,83,1287120,57LYzLEk2LcFghVwuWbcuS
Jonas Brothers,boy band,85,4154813,7gOdHgIoIKoe4i9Tta6qdD
Jonas Brothers,dance pop,85,4154813,7gOdHgIoIKoe4i9Tta6qdD
Jonas Brothers,pop,85,4154813,7gOdHgIoIKoe4i9Tta6qdD
Jonas Brothers,pop rock,85,4154813,7gOdHgIoIKoe4i9Tta6qdD
Jonas Brothers,post-teen pop,85,4154813,7gOdHgIoIKoe4i9Tta6qdD
2 Chainz,atl hip hop,84,5504878,17lzZA2AlOHwCwFALHttmp
2 Chainz,gangster rap,84,5504878,17lzZA2AlOHwCwFALHttmp
2 Chainz,hip hop,84,5504878,17lzZA2AlOHwCwFALHttmp
2 Chainz,pop rap,84,5504878,17lzZA2AlOHwCwFALHttmp
2 Chainz,rap,84,5504878,17lzZA2AlOHwCwFALHttmp
2 Chainz,southern hip hop,84,5504878,17lzZA2AlOHwCwFALHttmp
2 Chainz,trap,84,5504878,17lzZA2AlOHwCwFALHttmp
Solange,afrofuturism,69,1076339,2auiVi8sUZo17dLy1HwrTU
Solange,alternative r&b,69,1076339,2auiVi8sUZo17dLy1HwrTU
Solange,art pop,69,1076339,2auiVi8sUZo17dLy1HwrTU
Solange,dance pop,69,1076339,2auiVi8sUZo17dLy1HwrTU
Solange,electropop,69,1076339,2auiVi8sUZo17dLy1HwrTU
Solange,escape room,69,1076339,2auiVi8sUZo17dLy1HwrTU
Solange,hip pop,69,1076339,2auiVi8sUZo17dLy1HwrTU
Solange,indie soul,69,1076339,2auiVi8sUZo17dLy1HwrTU
Solange,neo soul,69,1076339,2auiVi8sUZo17dLy1HwrTU
Solange,pop,69,1076339,2auiVi8sUZo17dLy1HwrTU
Solange,r&b,69,1076339,2auiVi8sUZo17dLy1HwrTU
Solange,urban contemporary,69,1076339,2auiVi8sUZo17dLy1HwrTU
G-Eazy,hip hop,86,4446532,02kJSzxNuaWGqwubyUba0Z
G-Eazy,indie pop rap,86,4446532,02kJSzxNuaWGqwubyUba0Z
G-Eazy,pop rap,86,4446532,02kJSzxNuaWGqwubyUba0Z
G-Eazy,rap,86,4446532,02kJSzxNuaWGqwubyUba0Z
Lil Nas X,country rap,81,3277664,7jVv8c5Fj3E9VhNjxT4snq
Lil Nas X,lgbtq+ hip hop,81,3277664,7jVv8c5Fj3E9VhNjxT4snq
Lil Nas X,pop rap,81,3277664,7jVv8c5Fj3E9VhNjxT4snq
YK Osiris,deep pop r&b,70,778575,7meyrw7Or5DwteYxDJrkCM
YK Osiris,melodic rap,70,778575,7meyrw7Or5DwteYxDJrkCM
YK Osiris,pop rap,70,778575,7meyrw7Or5DwteYxDJrkCM
YK Osiris,trap,70,778575,7meyrw7Or5DwteYxDJrkCM
TOMORROW X TOGETHER,k-pop,76,1523119,0ghlgldX5Dd6720Q3qFyQB
The Black Keys,alternative rock,76,3202343,7mnBLXK823vNxN3UWB7Gfz
The Black Keys,blues rock,76,3202343,7mnBLXK823vNxN3UWB7Gfz
The Black Keys,garage rock,76,3202343,7mnBLXK823vNxN3UWB7Gfz
The Black Keys,modern blues rock,76,3202343,7mnBLXK823vNxN3UWB7Gfz
The Black Keys,modern rock,76,3202343,7mnBLXK823vNxN3UWB7Gfz
The Black Keys,punk blues,76,3202343,7mnBLXK823vNxN3UWB7Gfz
The Black Keys,rock,76,3202343,7mnBLXK823vNxN3UWB7Gfz
YBN Cordae,dmv rap,73,1067582,0huGjMyP507tBCARyzSkrv
YBN Cordae,hip hop,73,1067582,0huGjMyP507tBCARyzSkrv
YBN Cordae,pop rap,73,1067582,0huGjMyP507tBCARyzSkrv
YBN Cordae,rap,73,1067582,0huGjMyP507tBCARyzSkrv
YBN Cordae,trap,73,1067582,0huGjMyP507tBCARyzSkrv
YBN Cordae,underground hip hop,73,1067582,0huGjMyP507tBCARyzSkrv
YBN Cordae,vapor trap,73,1067582,0huGjMyP507tBCARyzSkrv
FLETCHER,dance pop,72,243937,5qa31A9HySw3T7MKWI9bGg
FLETCHER,electropop,72,243937,5qa31A9HySw3T7MKWI9bGg
FLETCHER,indie poptimism,72,243937,5qa31A9HySw3T7MKWI9bGg
FLETCHER,pop,72,243937,5qa31A9HySw3T7MKWI9bGg
FLETCHER,post-teen pop,72,243937,5qa31A9HySw3T7MKWI9bGg
FLETCHER,social media pop,72,243937,5qa31A9HySw3T7MKWI9bGg
FLETCHER,uk pop,72,243937,5qa31A9HySw3T7MKWI9bGg
ScHoolboy Q,gangster rap,79,3115225,5IcR3N7QB1j6KBL8eImZ8m
ScHoolboy Q,hip hop,79,3115225,5IcR3N7QB1j6KBL8eImZ8m
ScHoolboy Q,pop rap,79,3115225,5IcR3N7QB1j6KBL8eImZ8m
ScHoolboy Q,rap,79,3115225,5IcR3N7QB1j6KBL8eImZ8m
ScHoolboy Q,southern hip hop,79,3115225,5IcR3N7QB1j6KBL8eImZ8m
ScHoolboy Q,trap,79,3115225,5IcR3N7QB1j6KBL8eImZ8m
ScHoolboy Q,underground hip hop,79,3115225,5IcR3N7QB1j6KBL8eImZ8m
Roddy Ricch,melodic rap,94,2896817,757aE44tKEUQEqRuT6GnEB
Sofia Reyes,dance pop,75,1513625,0haZhu4fFKt0Ag94kZDiz2
Sofia Reyes,latin,75,1513625,0haZhu4fFKt0Ag94kZDiz2
Sofia Reyes,latin pop,75,1513625,0haZhu4fFKt0Ag94kZDiz2
Sofia Reyes,mexican pop,75,1513625,0haZhu4fFKt0Ag94kZDiz2
Sofia Reyes,pop,75,1513625,0haZhu4fFKt0Ag94kZDiz2
Anderson .Paak,escape room,79,1444633,3jK9MiCrA42lLAdMGUZpwa
Dropkick Murphys,boston punk,68,880216,7w9jdhcgHNdiPeNPUoFSlx
Dropkick Murphys,boston rock,68,880216,7w9jdhcgHNdiPeNPUoFSlx
Dropkick Murphys,celtic punk,68,880216,7w9jdhcgHNdiPeNPUoFSlx
Dropkick Murphys,celtic rock,68,880216,7w9jdhcgHNdiPeNPUoFSlx
Dropkick Murphys,punk,68,880216,7w9jdhcgHNdiPeNPUoFSlx
Dropkick Murphys,skate punk,68,880216,7w9jdhcgHNdiPeNPUoFSlx
NLE Choppa,memphis hip hop,85,1604889,0ErzCpIMyLcjPiwT4elrtZ
NAV,canadian hip hop,86,2027849,7rkW85dBwwrJtlHRDkJDAC
NAV,melodic rap,86,2027849,7rkW85dBwwrJtlHRDkJDAC
NAV,pop rap,86,2027849,7rkW85dBwwrJtlHRDkJDAC
NAV,rap,86,2027849,7rkW85dBwwrJtlHRDkJDAC
NAV,toronto rap,86,2027849,7rkW85dBwwrJtlHRDkJDAC
NAV,trap,86,2027849,7rkW85dBwwrJtlHRDkJDAC
Tame Impala,australian psych,83,3719423,5INjqkS1o8h1imAzPqGZBb
Tame Impala,neo-psychedelic,83,3719423,5INjqkS1o8h1imAzPqGZBb
Jacquees,atl hip hop,76,1620781,4tMm1dU6Gn04VAZ9ClHcIZ
Jacquees,dance pop,76,1620781,4tMm1dU6Gn04VAZ9ClHcIZ
Jacquees,deep pop r&b,76,1620781,4tMm1dU6Gn04VAZ9ClHcIZ
Jacquees,pop,76,1620781,4tMm1dU6Gn04VAZ9ClHcIZ
Jacquees,pop rap,76,1620781,4tMm1dU6Gn04VAZ9ClHcIZ
Jacquees,r&b,76,1620781,4tMm1dU6Gn04VAZ9ClHcIZ
Jacquees,rap,76,1620781,4tMm1dU6Gn04VAZ9ClHcIZ
Jacquees,urban contemporary,76,1620781,4tMm1dU6Gn04VAZ9ClHcIZ
Lizzo,escape room,82,2818721,56oDRnqbIiwx4mymNEv7dS
Lizzo,minnesota hip hop,82,2818721,56oDRnqbIiwx4mymNEv7dS
Lizzo,pop,82,2818721,56oDRnqbIiwx4mymNEv7dS
Lizzo,pop rap,82,2818721,56oDRnqbIiwx4mymNEv7dS
Lizzo,trap queen,82,2818721,56oDRnqbIiwx4mymNEv7dS
PnB Rock,melodic rap,80,2507985,21WS9wngs9AqFckK7yYJPM
PnB Rock,pop rap,80,2507985,21WS9wngs9AqFckK7yYJPM
